contig_id,cluster_id
NODE_1763_length_2411_cov_2.300509,30
NODE_1721_length_2450_cov_2.358664,4
NODE_8214_length_1012_cov_1.565308,15
NODE_1767_length_2408_cov_1.763706,14
NODE_1114_length_3201_cov_2.174507,17
NODE_7007_length_1095_cov_2.219231,16
NODE_2575_length_1904_cov_1.737696,17
NODE_7589_length_1054_cov_2.401401,14
NODE_934_length_3563_cov_3.482326,27
NODE_1213_length_3013_cov_3.692698,18
NODE_117_length_12060_cov_3.026156,27
NODE_7423_length_1066_cov_1.249258,12
NODE_6918_length_1103_cov_1.156489,12
NODE_8075_length_1020_cov_3.072539,18
NODE_3603_length_1573_cov_2.138340,10
NODE_5552_length_1238_cov_2.125106,17
NODE_3584_length_1578_cov_2.700591,10
NODE_7147_length_1086_cov_1.967992,18
NODE_331_length_6691_cov_2.669831,4
NODE_6784_length_1115_cov_1.588679,30
NODE_487_length_5407_cov_3.240097,10
NODE_4642_length_1364_cov_1.880061,14
NODE_2016_length_2219_cov_2.262477,10
NODE_8282_length_1008_cov_1.754460,15
NODE_107_length_12510_cov_3.386351,27
NODE_999_length_3427_cov_2.943060,4
NODE_5741_length_1217_cov_1.864888,15
NODE_3615_length_1572_cov_1.281477,17
NODE_4585_length_1372_cov_2.674260,11
NODE_1964_length_2255_cov_2.008636,11
NODE_6592_length_1131_cov_2.182156,10
NODE_6060_length_1182_cov_2.732919,10
NODE_3787_length_1527_cov_3.318614,17
NODE_196_length_9172_cov_4.005923,27
NODE_6985_length_1098_cov_1.841802,9
NODE_2188_length_2119_cov_3.431686,4
NODE_4834_length_1335_cov_1.732031,30
NODE_2834_length_1802_cov_1.545507,14
NODE_5673_length_1225_cov_1.408547,21
NODE_6675_length_1125_cov_1.858879,18
NODE_5698_length_1222_cov_1.561268,21
NODE_3794_length_1525_cov_2.519728,10
NODE_237_length_8129_cov_3.084593,28
NODE_6175_length_1171_cov_1.171147,21
NODE_4041_length_1474_cov_1.769556,11
NODE_5190_length_1285_cov_3.221951,17
NODE_7770_length_1042_cov_1.933131,30
NODE_4300_length_1421_cov_2.511713,17
NODE_4028_length_1476_cov_1.944405,11
NODE_2268_length_2062_cov_3.253114,10
NODE_6612_length_1130_cov_1.768372,14
NODE_31_length_26264_cov_3.775039,27
NODE_4657_length_1362_cov_1.908187,12
NODE_2317_length_2032_cov_2.374305,18
NODE_6795_length_1114_cov_1.598678,11
NODE_1966_length_2254_cov_1.740337,11
NODE_6517_length_1139_cov_1.540590,21
NODE_563_length_4877_cov_2.563252,10
NODE_1317_length_2885_cov_2.746290,10
NODE_2504_length_1933_cov_3.069223,14
NODE_6681_length_1125_cov_1.507477,14
NODE_1398_length_2775_cov_3.397794,18
NODE_3648_length_1563_cov_1.493369,17
NODE_4066_length_1467_cov_1.476629,30
NODE_7_length_131483_cov_6.995655,28
NODE_5997_length_1189_cov_1.793651,21
NODE_8106_length_1019_cov_1.615145,21
NODE_5569_length_1236_cov_2.077900,17
NODE_3109_length_1709_cov_1.686820,17
NODE_5695_length_1222_cov_1.832048,30
NODE_7605_length_1053_cov_2.351703,10
NODE_2410_length_1983_cov_1.275415,18
NODE_2064_length_2187_cov_1.804878,15
NODE_7536_length_1058_cov_1.960120,17
NODE_7872_length_1035_cov_2.954082,4
NODE_5010_length_1311_cov_2.199045,12
NODE_6775_length_1116_cov_1.367578,21
NODE_767_length_4070_cov_2.571856,10
NODE_7124_length_1088_cov_1.662149,30
NODE_7110_length_1088_cov_2.591481,12
NODE_1481_length_2665_cov_2.342912,17
NODE_485_length_5420_cov_2.590121,10
NODE_1882_length_2317_cov_2.575597,18
NODE_7358_length_1070_cov_2.225616,4
NODE_7892_length_1034_cov_1.626149,21
NODE_6741_length_1119_cov_1.295113,17
NODE_664_length_4438_cov_2.815880,4
NODE_4797_length_1341_cov_2.239502,10
NODE_889_length_3683_cov_2.660970,4
NODE_7842_length_1038_cov_1.734486,18
NODE_7784_length_1041_cov_2.079108,12
NODE_621_length_4604_cov_2.400747,27
NODE_6639_length_1128_cov_1.809879,30
NODE_5540_length_1240_cov_1.633755,9
NODE_3591_length_1576_cov_1.953978,17
NODE_3448_length_1611_cov_1.491645,5
NODE_2196_length_2111_cov_1.913424,18
NODE_3767_length_1531_cov_1.726287,18
NODE_7302_length_1075_cov_1.973529,11
NODE_1053_length_3317_cov_2.820969,28
NODE_6972_length_1098_cov_2.575264,15
NODE_827_length_3895_cov_2.080990,11
NODE_5027_length_1308_cov_1.948125,30
NODE_114_length_12128_cov_3.555703,27
NODE_2224_length_2092_cov_9.386843,18
NODE_7847_length_1038_cov_1.627670,18
NODE_1581_length_2576_cov_8.264974,9
NODE_1631_length_2520_cov_2.250304,10
NODE_2088_length_2168_cov_2.050639,25
NODE_4209_length_1439_cov_1.760116,12
NODE_5406_length_1256_cov_1.375520,30
NODE_2309_length_2037_cov_3.417255,27
NODE_916_length_3601_cov_2.649464,10
NODE_3694_length_1549_cov_2.148594,9
NODE_7279_length_1077_cov_1.800391,12
NODE_7308_length_1075_cov_1.108824,21
NODE_757_length_4113_cov_2.929029,10
NODE_2108_length_2159_cov_1.735266,9
NODE_5538_length_1240_cov_1.738397,9
NODE_8301_length_1007_cov_1.642857,17
NODE_2083_length_2174_cov_2.007551,11
NODE_1782_length_2393_cov_1.689906,18
NODE_6244_length_1163_cov_1.899819,14
NODE_222_length_8392_cov_3.545640,27
NODE_170_length_9832_cov_2.513654,10
NODE_240_length_8073_cov_2.955725,10
NODE_7378_length_1068_cov_1.927937,18
NODE_2774_length_1823_cov_1.884615,14
NODE_854_length_3798_cov_7.625434,18
NODE_6596_length_1131_cov_1.846654,11
NODE_2566_length_1908_cov_2.248786,17
NODE_7656_length_1050_cov_1.648241,12
NODE_3726_length_1542_cov_2.414929,12
NODE_3250_length_1667_cov_1.753102,14
NODE_2810_length_1810_cov_1.733333,17
NODE_6497_length_1141_cov_1.703499,30
NODE_829_length_3888_cov_2.083746,11
NODE_5339_length_1264_cov_1.994210,9
NODE_5671_length_1225_cov_2.043590,14
NODE_3229_length_1672_cov_1.865182,9
NODE_428_length_5830_cov_3.020260,10
NODE_3847_length_1515_cov_2.785616,27
NODE_2414_length_1981_cov_2.155763,11
NODE_7658_length_1050_cov_1.514573,21
NODE_1478_length_2671_cov_3.332951,27
NODE_247_length_7923_cov_3.328038,27
NODE_3590_length_1576_cov_1.978304,12
NODE_94_length_13794_cov_3.539777,27
NODE_1513_length_2642_cov_2.107460,18
NODE_37_length_21919_cov_7.757135,28
NODE_7856_length_1037_cov_1.860489,17
NODE_6002_length_1189_cov_1.613757,14
NODE_60_length_16351_cov_5.041851,27
NODE_6095_length_1178_cov_2.126447,17
NODE_4620_length_1368_cov_1.750952,30
NODE_2760_length_1830_cov_2.744789,10
NODE_6358_length_1153_cov_1.645719,11
NODE_3785_length_1528_cov_1.787508,17
NODE_8097_length_1019_cov_2.632780,18
NODE_3681_length_1553_cov_2.433912,11
NODE_4477_length_1390_cov_2.217978,5
NODE_1787_length_2388_cov_1.847407,30
NODE_6986_length_1098_cov_1.834132,30
NODE_2311_length_2035_cov_3.367677,27
NODE_6620_length_1130_cov_1.304186,12
NODE_6906_length_1103_cov_1.802481,17
NODE_6640_length_1128_cov_1.785648,14
NODE_7866_length_1036_cov_1.865443,18
NODE_3716_length_1544_cov_1.989926,11
NODE_3645_length_1564_cov_1.605699,21
NODE_3447_length_1611_cov_1.564910,12
NODE_2220_length_2095_cov_2.712255,4
NODE_1955_length_2261_cov_2.397552,11
NODE_8337_length_1004_cov_2.077977,11
NODE_4533_length_1381_cov_2.365762,12
NODE_716_length_4246_cov_2.731090,10
NODE_2315_length_2033_cov_2.091001,10
NODE_6550_length_1135_cov_2.324074,18
NODE_5338_length_1264_cov_2.918114,18
NODE_3397_length_1626_cov_1.705283,15
NODE_1419_length_2750_cov_2.650835,10
NODE_4122_length_1456_cov_2.301927,15
NODE_2271_length_2061_cov_2.765204,10
NODE_302_length_7143_cov_3.008183,16
NODE_5619_length_1230_cov_1.632340,9
NODE_7056_length_1092_cov_2.237223,17
NODE_5934_length_1196_cov_2.014899,12
NODE_6666_length_1126_cov_1.440710,14
NODE_3467_length_1607_cov_1.802191,14
NODE_7533_length_1058_cov_2.446660,17
NODE_2478_length_1946_cov_2.001058,12
NODE_194_length_9200_cov_2.583816,28
NODE_2680_length_1859_cov_2.253880,11
NODE_5731_length_1218_cov_1.963027,17
NODE_8040_length_1023_cov_1.892562,17
NODE_1987_length_2243_cov_2.431444,18
NODE_7939_length_1030_cov_1.540513,12
NODE_2294_length_2050_cov_2.043108,14
NODE_7597_length_1054_cov_1.768769,9
NODE_3154_length_1695_cov_1.467683,30
NODE_3158_length_1694_cov_1.407566,14
NODE_50_length_18218_cov_2.804768,4
NODE_944_length_3551_cov_2.018021,11
NODE_5269_length_1274_cov_1.406071,17
NODE_5599_length_1233_cov_1.247029,17
NODE_8356_length_1003_cov_1.782700,5
NODE_6993_length_1097_cov_1.455854,12
NODE_5640_length_1228_cov_2.988065,25
NODE_32_length_26246_cov_8.357260,28
NODE_2930_length_1771_cov_2.097319,11
NODE_7323_length_1073_cov_2.086444,15
NODE_2192_length_2115_cov_2.015534,12
NODE_7569_length_1056_cov_1.534466,14
NODE_7196_length_1083_cov_1.846304,12
NODE_1181_length_3060_cov_4.067887,18
NODE_4912_length_1324_cov_1.490938,17
NODE_6271_length_1161_cov_1.821881,11
NODE_2480_length_1945_cov_1.847619,17
NODE_7291_length_1076_cov_1.961802,11
NODE_1339_length_2857_cov_2.015346,10
NODE_5095_length_1301_cov_1.429374,18
NODE_2839_length_1800_cov_2.327794,10
NODE_8331_length_1005_cov_1.310526,14
NODE_3991_length_1483_cov_1.935574,12
NODE_2659_length_1867_cov_3.084437,12
NODE_2411_length_1982_cov_2.411520,18
NODE_7975_length_1028_cov_1.352518,30
NODE_1233_length_2991_cov_2.384877,27
NODE_5674_length_1225_cov_1.347009,30
NODE_4677_length_1358_cov_2.664620,10
NODE_3810_length_1522_cov_1.946149,11
NODE_6067_length_1182_cov_1.529725,10
NODE_2767_length_1827_cov_1.799097,17
NODE_6379_length_1151_cov_2.086679,17
NODE_3424_length_1618_cov_1.623161,12
NODE_1934_length_2274_cov_2.640379,28
NODE_8367_length_1002_cov_1.540655,17
NODE_845_length_3829_cov_2.225755,11
NODE_5337_length_1264_cov_3.019851,18
NODE_3540_length_1589_cov_1.883312,14
NODE_7329_length_1073_cov_1.621807,17
NODE_7637_length_1051_cov_2.247992,9
NODE_4232_length_1435_cov_1.741304,9
NODE_3084_length_1719_cov_2.212740,12
NODE_6081_length_1180_cov_1.869333,21
NODE_1194_length_3037_cov_2.719316,4
NODE_2428_length_1971_cov_2.014614,11
NODE_4045_length_1472_cov_5.973183,18
NODE_5105_length_1300_cov_1.478715,18
NODE_2696_length_1854_cov_1.485270,12
NODE_7780_length_1041_cov_2.752535,21
NODE_4227_length_1436_cov_3.293266,18
NODE_6111_length_1176_cov_3.048171,17
NODE_5744_length_1217_cov_1.432014,18
NODE_3288_length_1656_cov_1.437851,18
NODE_2299_length_2046_cov_2.617780,4
NODE_4841_length_1334_cov_1.659891,12
NODE_1993_length_2237_cov_2.731439,4
NODE_290_length_7246_cov_3.175914,27
NODE_4629_length_1367_cov_1.408537,14
NODE_5156_length_1292_cov_1.668553,15
NODE_167_length_9947_cov_2.363728,28
NODE_8240_length_1011_cov_1.341004,18
NODE_7020_length_1095_cov_1.280769,17
NODE_5050_length_1305_cov_2.010400,10
NODE_4110_length_1459_cov_1.543447,12
NODE_6895_length_1104_cov_1.865586,15
NODE_4697_length_1356_cov_2.066103,30
NODE_195_length_9185_cov_2.851698,4
NODE_5820_length_1208_cov_1.944493,4
NODE_4184_length_1445_cov_1.383453,17
NODE_4129_length_1455_cov_1.672857,21
NODE_3380_length_1630_cov_1.966349,17
NODE_4905_length_1325_cov_1.647244,30
NODE_6329_length_1156_cov_1.800182,17
NODE_2036_length_2204_cov_2.301070,28
NODE_3883_length_1507_cov_1.733471,17
NODE_2611_length_1890_cov_2.558038,10
NODE_2974_length_1757_cov_2.115159,17
NODE_3266_length_1662_cov_1.856254,18
NODE_5359_length_1262_cov_1.850041,12
NODE_3707_length_1546_cov_3.214621,18
NODE_2488_length_1943_cov_1.786547,15
NODE_682_length_4362_cov_2.913861,27
NODE_5938_length_1196_cov_1.404032,9
NODE_5595_length_1233_cov_1.718166,21
NODE_7448_length_1064_cov_2.246779,11
NODE_2143_length_2143_cov_2.971264,4
NODE_5315_length_1267_cov_1.817657,11
NODE_3504_length_1596_cov_1.670344,14
NODE_5029_length_1308_cov_1.847566,9
NODE_2843_length_1797_cov_2.346154,16
NODE_3900_length_1502_cov_1.890117,12
NODE_6584_length_1132_cov_1.617456,30
NODE_3515_length_1594_cov_2.016244,17
NODE_5608_length_1231_cov_1.647109,11
NODE_4531_length_1381_cov_3.726244,14
NODE_802_length_3965_cov_2.325831,17
NODE_1484_length_2663_cov_1.860813,11
NODE_7802_length_1040_cov_1.760406,14
NODE_249_length_7902_cov_2.938830,4
NODE_5991_length_1189_cov_27.123457,18
NODE_6001_length_1189_cov_1.671076,17
NODE_490_length_5394_cov_2.657426,10
NODE_2722_length_1844_cov_1.562325,14
NODE_2253_length_2074_cov_1.822684,9
NODE_4164_length_1448_cov_2.396985,15
NODE_1018_length_3399_cov_2.710825,28
NODE_2848_length_1795_cov_2.617816,12
NODE_2467_length_1949_cov_2.638332,4
NODE_4778_length_1344_cov_2.356090,14
NODE_1035_length_3362_cov_2.162988,11
NODE_6240_length_1164_cov_1.340848,21
NODE_5735_length_1218_cov_1.658641,17
NODE_5238_length_1277_cov_2.657119,16
NODE_6063_length_1182_cov_1.954747,21
NODE_4936_length_1321_cov_1.461295,12
NODE_3916_length_1500_cov_1.871972,11
NODE_6361_length_1153_cov_1.591985,12
NODE_4457_length_1393_cov_2.063528,18
NODE_3434_length_1615_cov_1.528846,5
NODE_7457_length_1063_cov_3.249008,4
NODE_6340_length_1155_cov_1.545455,21
NODE_1632_length_2519_cov_16.127841,18
NODE_1894_length_2308_cov_2.545939,4
NODE_2170_length_2129_cov_1.441659,9
NODE_6383_length_1151_cov_1.759124,12
NODE_5215_length_1281_cov_1.985318,12
NODE_7960_length_1028_cov_2.452210,15
NODE_2153_length_2138_cov_2.384061,17
NODE_4267_length_1427_cov_13.614431,14
NODE_5202_length_1284_cov_1.299430,17
NODE_5960_length_1193_cov_2.169596,12
NODE_2459_length_1955_cov_1.363684,9
NODE_6507_length_1140_cov_1.475576,30
NODE_2177_length_2124_cov_2.402127,10
NODE_5996_length_1189_cov_1.985009,14
NODE_3201_length_1679_cov_2.612685,10
NODE_7405_length_1066_cov_2.212661,17
NODE_5853_length_1204_cov_2.298520,17
NODE_6296_length_1158_cov_3.621034,17
NODE_5280_length_1272_cov_1.492194,12
NODE_6709_length_1121_cov_1.982176,30
NODE_2090_length_2167_cov_1.853220,18
NODE_7885_length_1034_cov_2.277835,11
NODE_324_length_6767_cov_3.177741,4
NODE_5783_length_1212_cov_1.157303,17
NODE_6703_length_1122_cov_1.851921,14
NODE_2250_length_2078_cov_1.863569,11
NODE_4796_length_1341_cov_2.777605,25
NODE_2423_length_1975_cov_1.996875,18
NODE_3913_length_1500_cov_2.255363,14
NODE_7499_length_1060_cov_2.272637,11
NODE_7181_length_1084_cov_1.752187,30
NODE_4987_length_1315_cov_1.366667,14
NODE_1869_length_2324_cov_1.883208,15
NODE_7416_length_1066_cov_1.637982,12
NODE_6835_length_1109_cov_1.981025,10
NODE_2278_length_2057_cov_7.290709,18
NODE_4787_length_1343_cov_1.197981,12
NODE_1379_length_2807_cov_2.962936,27
NODE_390_length_6126_cov_2.958656,4
NODE_1363_length_2824_cov_4.253882,27
NODE_7750_length_1043_cov_2.050607,17
NODE_3525_length_1592_cov_2.018217,11
NODE_6035_length_1186_cov_1.510168,18
NODE_6807_length_1112_cov_1.988647,11
NODE_4616_length_1368_cov_2.201828,11
NODE_2822_length_1806_cov_2.603655,18
NODE_2388_length_1993_cov_2.068627,17
NODE_5600_length_1232_cov_2.109601,5
NODE_7666_length_1049_cov_2.028169,17
NODE_2316_length_2032_cov_2.814871,18
NODE_975_length_3490_cov_1.539447,17
NODE_7268_length_1078_cov_1.690127,17
NODE_4816_length_1338_cov_2.032736,30
NODE_7076_length_1091_cov_1.458494,12
NODE_2054_length_2194_cov_2.249182,17
NODE_3054_length_1730_cov_1.722985,5
NODE_7940_length_1030_cov_1.374359,17
NODE_6382_length_1151_cov_1.903285,14
NODE_4156_length_1450_cov_1.461649,30
NODE_4001_length_1481_cov_1.570827,12
NODE_8115_length_1018_cov_1.578401,12
NODE_5746_length_1216_cov_2.254091,17
NODE_5614_length_1230_cov_3.356596,27
NODE_4380_length_1408_cov_1.732446,17
NODE_2910_length_1777_cov_2.772358,18
NODE_6942_length_1101_cov_1.572658,17
NODE_2128_length_2150_cov_2.396659,18
NODE_1654_length_2503_cov_3.659722,27
NODE_1453_length_2712_cov_3.391795,18
NODE_6855_length_1107_cov_1.775665,9
NODE_6749_length_1118_cov_1.518344,15
NODE_7175_length_1085_cov_1.400971,14
NODE_2102_length_2160_cov_3.649406,18
NODE_8267_length_1009_cov_1.641509,17
NODE_3931_length_1497_cov_1.203883,12
NODE_4762_length_1346_cov_2.860573,10
NODE_4487_length_1389_cov_1.251124,17
NODE_6015_length_1188_cov_1.525154,14
NODE_710_length_4258_cov_2.763264,10
NODE_6109_length_1177_cov_1.444742,30
NODE_7871_length_1035_cov_3.373469,30
NODE_2674_length_1861_cov_1.593023,14
NODE_4583_length_1373_cov_1.244310,17
NODE_110_length_12337_cov_6.303696,18
NODE_7576_length_1055_cov_1.966000,18
NODE_2933_length_1770_cov_2.634402,17
NODE_326_length_6761_cov_3.003728,4
NODE_1807_length_2373_cov_1.735548,14
NODE_7559_length_1056_cov_2.587413,17
NODE_4054_length_1470_cov_1.722261,30
NODE_4225_length_1437_cov_1.665702,9
NODE_8096_length_1019_cov_2.922199,17
NODE_1585_length_2571_cov_2.087440,10
NODE_7699_length_1047_cov_1.700605,5
NODE_7600_length_1054_cov_1.481481,14
NODE_6940_length_1101_cov_1.752390,12
NODE_6974_length_1098_cov_2.345158,17
NODE_3866_length_1510_cov_1.002062,17
NODE_6105_length_1177_cov_1.881462,18
NODE_5061_length_1304_cov_1.725380,15
NODE_3944_length_1493_cov_1.976356,11
NODE_6393_length_1150_cov_1.599087,17
NODE_3474_length_1603_cov_2.500646,4
NODE_2911_length_1777_cov_2.206736,11
NODE_6935_length_1101_cov_1.968451,9
NODE_3499_length_1597_cov_1.887160,18
NODE_3153_length_1695_cov_2.114634,30
NODE_5461_length_1249_cov_2.251256,18
NODE_6080_length_1180_cov_2.134222,17
NODE_3798_length_1524_cov_1.654867,14
NODE_4843_length_1333_cov_2.784038,18
NODE_4382_length_1408_cov_1.369549,12
NODE_4105_length_1459_cov_2.024929,12
NODE_1247_length_2977_cov_2.353525,10
NODE_7817_length_1039_cov_1.905488,15
NODE_1847_length_2337_cov_1.488606,30
NODE_1675_length_2492_cov_3.473123,18
