contig_id,cluster_id
NODE_23_length_63743_cov_5.083626.concoct_part_1,27
NODE_23_length_63743_cov_5.083626.concoct_part_2,27
NODE_23_length_63743_cov_5.083626.concoct_part_3,27
NODE_23_length_63743_cov_5.083626.concoct_part_4,27
NODE_23_length_63743_cov_5.083626.concoct_part_5,27
NODE_24_length_61955_cov_6.723586.concoct_part_0,30
NODE_24_length_61955_cov_6.723586.concoct_part_1,30
NODE_24_length_61955_cov_6.723586.concoct_part_2,30
NODE_24_length_61955_cov_6.723586.concoct_part_3,30
NODE_24_length_61955_cov_6.723586.concoct_part_4,30
NODE_24_length_61955_cov_6.723586.concoct_part_5,30
NODE_25_length_59455_cov_5.001919.concoct_part_0,30
NODE_25_length_59455_cov_5.001919.concoct_part_1,30
NODE_25_length_59455_cov_5.001919.concoct_part_2,30
NODE_25_length_59455_cov_5.001919.concoct_part_3,30
NODE_25_length_59455_cov_5.001919.concoct_part_4,30
NODE_26_length_59187_cov_6.038558.concoct_part_0,27
NODE_26_length_59187_cov_6.038558.concoct_part_1,27
NODE_26_length_59187_cov_6.038558.concoct_part_2,27
NODE_26_length_59187_cov_6.038558.concoct_part_3,27
NODE_26_length_59187_cov_6.038558.concoct_part_4,27
NODE_27_length_54251_cov_5.118699.concoct_part_0,27
NODE_27_length_54251_cov_5.118699.concoct_part_1,0
NODE_27_length_54251_cov_5.118699.concoct_part_2,0
NODE_27_length_54251_cov_5.118699.concoct_part_3,0
NODE_27_length_54251_cov_5.118699.concoct_part_4,0
NODE_28_length_54168_cov_6.685528.concoct_part_0,29
NODE_28_length_54168_cov_6.685528.concoct_part_1,29
NODE_28_length_54168_cov_6.685528.concoct_part_2,29
NODE_28_length_54168_cov_6.685528.concoct_part_3,29
NODE_28_length_54168_cov_6.685528.concoct_part_4,29
NODE_29_length_53497_cov_5.056042.concoct_part_0,27
NODE_29_length_53497_cov_5.056042.concoct_part_1,27
NODE_29_length_53497_cov_5.056042.concoct_part_2,27
NODE_29_length_53497_cov_5.056042.concoct_part_3,27
NODE_29_length_53497_cov_5.056042.concoct_part_4,27
NODE_30_length_53496_cov_4.836193.concoct_part_0,0
NODE_30_length_53496_cov_4.836193.concoct_part_1,0
NODE_30_length_53496_cov_4.836193.concoct_part_2,0
NODE_30_length_53496_cov_4.836193.concoct_part_3,0
NODE_30_length_53496_cov_4.836193.concoct_part_4,0
NODE_31_length_52138_cov_6.364399.concoct_part_0,29
NODE_31_length_52138_cov_6.364399.concoct_part_1,29
NODE_31_length_52138_cov_6.364399.concoct_part_2,29
NODE_31_length_52138_cov_6.364399.concoct_part_3,29
NODE_31_length_52138_cov_6.364399.concoct_part_4,29
NODE_32_length_50969_cov_9.351141.concoct_part_0,29
NODE_32_length_50969_cov_9.351141.concoct_part_1,29
NODE_32_length_50969_cov_9.351141.concoct_part_2,29
NODE_32_length_50969_cov_9.351141.concoct_part_3,29
NODE_32_length_50969_cov_9.351141.concoct_part_4,29
NODE_33_length_49153_cov_5.176138.concoct_part_0,0
NODE_33_length_49153_cov_5.176138.concoct_part_1,0
NODE_33_length_49153_cov_5.176138.concoct_part_2,0
NODE_33_length_49153_cov_5.176138.concoct_part_3,0
NODE_34_length_48584_cov_5.054133.concoct_part_0,30
NODE_34_length_48584_cov_5.054133.concoct_part_1,30
NODE_34_length_48584_cov_5.054133.concoct_part_2,30
NODE_34_length_48584_cov_5.054133.concoct_part_3,30
NODE_35_length_48478_cov_5.037709.concoct_part_0,0
NODE_35_length_48478_cov_5.037709.concoct_part_1,0
NODE_35_length_48478_cov_5.037709.concoct_part_2,0
NODE_35_length_48478_cov_5.037709.concoct_part_3,0
NODE_36_length_44807_cov_4.872922.concoct_part_0,0
NODE_36_length_44807_cov_4.872922.concoct_part_1,27
NODE_36_length_44807_cov_4.872922.concoct_part_2,0
NODE_36_length_44807_cov_4.872922.concoct_part_3,0
NODE_37_length_44145_cov_6.211091.concoct_part_0,27
NODE_37_length_44145_cov_6.211091.concoct_part_1,27
NODE_37_length_44145_cov_6.211091.concoct_part_2,27
NODE_37_length_44145_cov_6.211091.concoct_part_3,27
NODE_38_length_44042_cov_4.769523.concoct_part_0,27
NODE_38_length_44042_cov_4.769523.concoct_part_1,0
NODE_38_length_44042_cov_4.769523.concoct_part_2,0
NODE_38_length_44042_cov_4.769523.concoct_part_3,0
NODE_39_length_43190_cov_4.603060.concoct_part_0,0
NODE_39_length_43190_cov_4.603060.concoct_part_1,0
NODE_39_length_43190_cov_4.603060.concoct_part_2,0
NODE_39_length_43190_cov_4.603060.concoct_part_3,0
NODE_40_length_41320_cov_7.629347.concoct_part_0,29
NODE_40_length_41320_cov_7.629347.concoct_part_1,29
NODE_40_length_41320_cov_7.629347.concoct_part_2,29
NODE_40_length_41320_cov_7.629347.concoct_part_3,29
NODE_41_length_40645_cov_8.304311.concoct_part_0,29
NODE_41_length_40645_cov_8.304311.concoct_part_1,29
NODE_41_length_40645_cov_8.304311.concoct_part_2,29
NODE_41_length_40645_cov_8.304311.concoct_part_3,29
NODE_42_length_40484_cov_4.627520.concoct_part_0,0
NODE_42_length_40484_cov_4.627520.concoct_part_1,0
NODE_42_length_40484_cov_4.627520.concoct_part_2,0
NODE_42_length_40484_cov_4.627520.concoct_part_3,0
NODE_43_length_40471_cov_5.048026.concoct_part_0,30
NODE_43_length_40471_cov_5.048026.concoct_part_1,30
NODE_43_length_40471_cov_5.048026.concoct_part_2,30
NODE_43_length_40471_cov_5.048026.concoct_part_3,30
NODE_44_length_39535_cov_5.812893.concoct_part_0,30
NODE_44_length_39535_cov_5.812893.concoct_part_1,27
NODE_44_length_39535_cov_5.812893.concoct_part_2,27
NODE_45_length_39262_cov_5.684164.concoct_part_0,27
NODE_45_length_39262_cov_5.684164.concoct_part_1,27
NODE_45_length_39262_cov_5.684164.concoct_part_2,27
NODE_46_length_38556_cov_9.452871.concoct_part_0,29
NODE_46_length_38556_cov_9.452871.concoct_part_1,29
NODE_46_length_38556_cov_9.452871.concoct_part_2,29
NODE_47_length_38376_cov_5.031027.concoct_part_0,30
NODE_47_length_38376_cov_5.031027.concoct_part_1,30
NODE_47_length_38376_cov_5.031027.concoct_part_2,30
NODE_48_length_37854_cov_9.543057.concoct_part_0,29
NODE_48_length_37854_cov_9.543057.concoct_part_1,29
NODE_48_length_37854_cov_9.543057.concoct_part_2,29
NODE_49_length_37127_cov_5.624919.concoct_part_0,27
NODE_49_length_37127_cov_5.624919.concoct_part_1,27
NODE_49_length_37127_cov_5.624919.concoct_part_2,27
NODE_50_length_36398_cov_10.015821.concoct_part_0,29
NODE_50_length_36398_cov_10.015821.concoct_part_1,29
NODE_50_length_36398_cov_10.015821.concoct_part_2,29
NODE_51_length_36076_cov_11.552428.concoct_part_0,29
NODE_51_length_36076_cov_11.552428.concoct_part_1,29
NODE_51_length_36076_cov_11.552428.concoct_part_2,29
NODE_52_length_35863_cov_4.853776.concoct_part_0,27
NODE_52_length_35863_cov_4.853776.concoct_part_1,27
NODE_52_length_35863_cov_4.853776.concoct_part_2,27
NODE_53_length_35670_cov_6.037456.concoct_part_0,29
NODE_53_length_35670_cov_6.037456.concoct_part_1,29
NODE_53_length_35670_cov_6.037456.concoct_part_2,29
NODE_54_length_35231_cov_4.805521.concoct_part_0,0
NODE_54_length_35231_cov_4.805521.concoct_part_1,0
NODE_54_length_35231_cov_4.805521.concoct_part_2,0
NODE_55_length_35091_cov_10.358460.concoct_part_0,29
NODE_55_length_35091_cov_10.358460.concoct_part_1,29
NODE_55_length_35091_cov_10.358460.concoct_part_2,29
NODE_56_length_34114_cov_8.435803.concoct_part_0,29
NODE_56_length_34114_cov_8.435803.concoct_part_1,29
NODE_56_length_34114_cov_8.435803.concoct_part_2,29
NODE_57_length_33098_cov_5.199437.concoct_part_0,30
NODE_57_length_33098_cov_5.199437.concoct_part_1,30
NODE_57_length_33098_cov_5.199437.concoct_part_2,30
NODE_58_length_32684_cov_4.943087.concoct_part_0,0
NODE_58_length_32684_cov_4.943087.concoct_part_1,0
NODE_58_length_32684_cov_4.943087.concoct_part_2,0
NODE_59_length_32667_cov_4.978045.concoct_part_0,0
NODE_59_length_32667_cov_4.978045.concoct_part_1,0
NODE_59_length_32667_cov_4.978045.concoct_part_2,0
NODE_60_length_32487_cov_10.839017.concoct_part_0,29
NODE_60_length_32487_cov_10.839017.concoct_part_1,29
NODE_60_length_32487_cov_10.839017.concoct_part_2,29
NODE_61_length_32471_cov_7.216498.concoct_part_0,27
NODE_61_length_32471_cov_7.216498.concoct_part_1,27
NODE_61_length_32471_cov_7.216498.concoct_part_2,27
NODE_62_length_32342_cov_8.682844.concoct_part_0,29
NODE_62_length_32342_cov_8.682844.concoct_part_1,29
NODE_62_length_32342_cov_8.682844.concoct_part_2,29
NODE_63_length_32152_cov_6.596722.concoct_part_0,27
NODE_63_length_32152_cov_6.596722.concoct_part_1,27
NODE_63_length_32152_cov_6.596722.concoct_part_2,27
NODE_64_length_32065_cov_4.472321.concoct_part_0,0
NODE_64_length_32065_cov_4.472321.concoct_part_1,0
NODE_64_length_32065_cov_4.472321.concoct_part_2,0
NODE_65_length_31784_cov_4.906741.concoct_part_0,0
NODE_65_length_31784_cov_4.906741.concoct_part_1,0
NODE_65_length_31784_cov_4.906741.concoct_part_2,0
NODE_66_length_31651_cov_4.651665.concoct_part_0,30
NODE_66_length_31651_cov_4.651665.concoct_part_1,30
NODE_66_length_31651_cov_4.651665.concoct_part_2,30
NODE_67_length_30131_cov_8.951456.concoct_part_0,29
NODE_67_length_30131_cov_8.951456.concoct_part_1,29
NODE_67_length_30131_cov_8.951456.concoct_part_2,29
NODE_68_length_29860_cov_6.648381.concoct_part_0,29
NODE_68_length_29860_cov_6.648381.concoct_part_1,29
NODE_69_length_29304_cov_4.558959.concoct_part_0,30
NODE_69_length_29304_cov_4.558959.concoct_part_1,30
NODE_70_length_29233_cov_4.956645.concoct_part_0,0
NODE_70_length_29233_cov_4.956645.concoct_part_1,0
NODE_71_length_28737_cov_4.741441.concoct_part_0,0
NODE_71_length_28737_cov_4.741441.concoct_part_1,0
NODE_72_length_28642_cov_4.895022.concoct_part_0,0
NODE_72_length_28642_cov_4.895022.concoct_part_1,0
NODE_73_length_28498_cov_4.735014.concoct_part_0,0
NODE_73_length_28498_cov_4.735014.concoct_part_1,0
NODE_74_length_28033_cov_4.993030.concoct_part_0,0
NODE_74_length_28033_cov_4.993030.concoct_part_1,27
NODE_75_length_27747_cov_4.537700.concoct_part_0,0
NODE_75_length_27747_cov_4.537700.concoct_part_1,0
NODE_76_length_27540_cov_6.474113.concoct_part_0,29
NODE_76_length_27540_cov_6.474113.concoct_part_1,29
NODE_77_length_26915_cov_4.852643.concoct_part_0,0
NODE_77_length_26915_cov_4.852643.concoct_part_1,0
NODE_78_length_26826_cov_8.690411.concoct_part_0,29
NODE_78_length_26826_cov_8.690411.concoct_part_1,29
NODE_79_length_26809_cov_5.017567.concoct_part_0,0
NODE_79_length_26809_cov_5.017567.concoct_part_1,0
NODE_80_length_26760_cov_6.842764.concoct_part_0,29
NODE_80_length_26760_cov_6.842764.concoct_part_1,29
NODE_81_length_26488_cov_4.791208.concoct_part_0,0
NODE_81_length_26488_cov_4.791208.concoct_part_1,0
NODE_82_length_26236_cov_4.802796.concoct_part_0,27
NODE_82_length_26236_cov_4.802796.concoct_part_1,27
NODE_83_length_26092_cov_7.555978.concoct_part_0,29
NODE_83_length_26092_cov_7.555978.concoct_part_1,29
NODE_84_length_26039_cov_4.635930.concoct_part_0,0
NODE_84_length_26039_cov_4.635930.concoct_part_1,0
NODE_85_length_26012_cov_3.674423.concoct_part_0,30
NODE_85_length_26012_cov_3.674423.concoct_part_1,30
NODE_86_length_25903_cov_4.845481.concoct_part_0,0
NODE_86_length_25903_cov_4.845481.concoct_part_1,0
NODE_87_length_25476_cov_5.013375.concoct_part_0,30
NODE_87_length_25476_cov_5.013375.concoct_part_1,30
NODE_88_length_25377_cov_5.030250.concoct_part_0,27
NODE_88_length_25377_cov_5.030250.concoct_part_1,27
NODE_89_length_25029_cov_6.092576.concoct_part_0,27
NODE_89_length_25029_cov_6.092576.concoct_part_1,27
NODE_90_length_24842_cov_5.770727.concoct_part_0,27
NODE_90_length_24842_cov_5.770727.concoct_part_1,27
NODE_91_length_24823_cov_4.049378.concoct_part_0,30
NODE_91_length_24823_cov_4.049378.concoct_part_1,30
NODE_92_length_24820_cov_10.083384.concoct_part_0,29
NODE_92_length_24820_cov_10.083384.concoct_part_1,29
NODE_93_length_24775_cov_4.488511.concoct_part_0,30
NODE_93_length_24775_cov_4.488511.concoct_part_1,30
NODE_94_length_24730_cov_3.851469.concoct_part_0,30
NODE_94_length_24730_cov_3.851469.concoct_part_1,30
NODE_95_length_24467_cov_9.083197.concoct_part_0,29
NODE_95_length_24467_cov_9.083197.concoct_part_1,29
NODE_96_length_24436_cov_5.081293.concoct_part_0,27
NODE_96_length_24436_cov_5.081293.concoct_part_1,27
NODE_97_length_24378_cov_5.313654.concoct_part_0,0
NODE_97_length_24378_cov_5.313654.concoct_part_1,0
NODE_98_length_24352_cov_4.555748.concoct_part_0,0
NODE_98_length_24352_cov_4.555748.concoct_part_1,0
NODE_99_length_24258_cov_4.608106.concoct_part_0,30
NODE_99_length_24258_cov_4.608106.concoct_part_1,30
NODE_100_length_24225_cov_4.135416.concoct_part_0,30
NODE_100_length_24225_cov_4.135416.concoct_part_1,30
NODE_101_length_24223_cov_4.595871.concoct_part_0,0
NODE_101_length_24223_cov_4.595871.concoct_part_1,0
NODE_102_length_23873_cov_7.780376.concoct_part_0,29
NODE_102_length_23873_cov_7.780376.concoct_part_1,29
NODE_103_length_23613_cov_4.000382.concoct_part_0,30
NODE_103_length_23613_cov_4.000382.concoct_part_1,30
NODE_104_length_23575_cov_9.779082.concoct_part_0,29
NODE_104_length_23575_cov_9.779082.concoct_part_1,29
NODE_105_length_23197_cov_4.172889.concoct_part_0,30
NODE_105_length_23197_cov_4.172889.concoct_part_1,30
NODE_106_length_23111_cov_9.216386.concoct_part_0,29
NODE_106_length_23111_cov_9.216386.concoct_part_1,29
NODE_107_length_22938_cov_8.248656.concoct_part_0,29
NODE_107_length_22938_cov_8.248656.concoct_part_1,29
NODE_108_length_22431_cov_5.740168.concoct_part_0,27
NODE_108_length_22431_cov_5.740168.concoct_part_1,27
NODE_109_length_22427_cov_4.704631.concoct_part_0,0
NODE_109_length_22427_cov_4.704631.concoct_part_1,0
NODE_110_length_22289_cov_10.023837.concoct_part_0,29
NODE_110_length_22289_cov_10.023837.concoct_part_1,29
NODE_111_length_21934_cov_4.891037.concoct_part_0,0
NODE_111_length_21934_cov_4.891037.concoct_part_1,0
NODE_112_length_21380_cov_4.984713.concoct_part_0,0
NODE_112_length_21380_cov_4.984713.concoct_part_1,0
NODE_113_length_21176_cov_5.566214.concoct_part_0,30
NODE_113_length_21176_cov_5.566214.concoct_part_1,30
NODE_114_length_20945_cov_7.278794.concoct_part_0,29
NODE_114_length_20945_cov_7.278794.concoct_part_1,29
NODE_115_length_20571_cov_9.135894.concoct_part_0,29
NODE_115_length_20571_cov_9.135894.concoct_part_1,29
NODE_116_length_20510_cov_4.906673.concoct_part_0,0
NODE_116_length_20510_cov_4.906673.concoct_part_1,0
NODE_117_length_20412_cov_4.567618.concoct_part_0,30
NODE_117_length_20412_cov_4.567618.concoct_part_1,30
NODE_118_length_20337_cov_4.550537.concoct_part_0,30
NODE_118_length_20337_cov_4.550537.concoct_part_1,30
NODE_119_length_20096_cov_5.206477.concoct_part_0,0
NODE_119_length_20096_cov_5.206477.concoct_part_1,0
